РБК направил запросы в аппарат правительства и Минфин.,Экономика
"Текущая версия бюджетного правила действует с 2024 года. Она предполагает установление цены отсечения на уровне $60 за баррель российского сорта нефти Urals. При превышении ею «отсечки» власти покупают валюту для Фонда национального благосостояния (ФНБ), при снижении ниже этого уровня — напротив, продают. Так, на фоне сокращения цен на нефть и укрепления рубля в апреле Минфин перешел к продаже валюты из ФНБ впервые с января 2024 года, писал РБК. А ранее в марте ликвидная часть ФНБ (то есть денежные средства на счетах в Банке России) снизилась до 3,4 трлн руб. — минимума с 2019 года.",Экономика
"Слова министра финансов по корректировке бюджетного правила неслучайно произнесены именно сейчас, когда Минфин занимается поправками в бюджет на этот год и подготовкой проекта на следующую трехлетку, говорит эксперт ЦМАКП Эмиль Аблаев. По его мнению, они отражают стремление обеспечить бюджетную сбалансированность на фоне актуализированного прогноза Минэкономики, в базовом сценарии которого цена на российскую нефть в 2025 году ожидается ниже цены отсечения — $56 за баррель. В рамках консервативного сценария, о котором представители Минэкономразвития говорили на прошлой неделе, предполагается снижение ее до $50 за баррель и сохранение этого уровня в среднесрочной перспективе, а в рамках стрессового сценария — вероятно, до $40–45 за баррель, отмечает Аблаев.",Экономика
"При сохранении в 2025 году текущей цены отсечения в $60 за баррель и реализации базового сценария Минэкономики федеральный бюджет будет компенсировать выпадающие базовые нефтегазовые доходы за счет расходования ликвидных активов ФНБ, предполагает эксперт. По его оценке, размер выпадающих доходов в таком случае может составить 650–700 млрд руб.",Экономика
"






                    Свободные деньги в ФНБ сократились до минимума с 2019 года
                                    


Экономика 


















",Экономика
"Краткосрочно проблемы исчерпания ФНБ нет, говорит директор группы суверенных рейтингов и макроэкономического анализа АКРА Дмитрий Куликов. По его прогнозу, при условии ослабления курса рубля до 100 руб. за доллар нефтегазовые доходы федерального бюджета в 2025 году будут недоисполнены на величину порядка 15–20% от плана (в бюджет сейчас заложено поступление нефтегазовых доходов в размере 10,9 трлн руб.), что эквивалентно 4–5% суммарных поступлений (общие доходы заложены в объеме 40,3 трлн руб.). На 2025 год Минэкономики прогнозирует средний курс в 94 руб., что подразумевает уровень 98 руб. в конце года.",Экономика
"«С учетом ожидаемого пересмотра расходов и при условии, что острых кризисных явлений в экономике в течение года не возникнет, согласно нашим оценкам, дефицит федерального бюджета может расшириться на 0,5–1 процентный пункт до уровней около 1,5% ВВП (при заложенном в бюджет дефиците 0,5% ВВП. — РБК). Согласно действующему бюджетному правилу, в таком сценарии валовое использование средств ФНБ (в том числе для покрытия бюджетного дефицита. — РБК) в 2025-м будет небольшим — менее 0,5% ВВП», — оценивает Куликов.",Экономика
"Силуанов на коллегии дал понять, что расходы могут быть пересмотрены. «То есть надо приводить расходы в соответствие с новыми реалиями. Возможно ли это сделать? Да. Придется где‑то быть скромнее в наших желаниях, обеспечить бóльшую отдачу на каждый бюджетный рубль», — сказал он (цитата по сайту правительства).",Экономика
"Тем не менее в стресс-сценариях на горизонте двух-трех лет просматривается исчерпание ликвидной части ФНБ — на фоне глобальной рецессии и сильного снижения нефтяных цен, из-за которых происходит «значимый недобор нефтегазовых доходов» на протяжении нескольких лет подряд, допускает Куликов. «Похоже, что оценка вероятности перечисленных сценариев оказалась для Минфина ощутимой, что и привело к предложению менять параметры бюджетного правила, сделав его более консервативным», — рассуждает он.",Экономика
"Тезисы Минфина согласуются с рекомендациями Банка России, который предупреждал о том, что пересмотр базовой цены до $60 за баррель с 2024 года скорее является избыточным, обращает внимание экономист Bloomberg Economics Александр Исаков. «Повышение базовой цены нефти до $60 за баррель сделало бюджетную конструкцию более хрупкой: с учетом выросшего дисконта на российскую нефть повышение отсечки составило не $20, а порядка $30. В результате, если ранее правительство скорее накапливало ФНБ, то сегодня риски смещены в сторону исчерпания фонда на горизонте 18–24 месяцев», — предупреждает он. В «досанкционной» версии бюджетного правила базовая цена составляла $40 с ежегодной индексацией на 2%, так что к 2022 году она увеличилась до $44,2.",Экономика
"Денег в ФНБ и так хватит на три года стрессового сценария, возражает главный экономист «БКС Мир инвестиций» Илья Федоров. Однако оставаться без резервов некомфортно, а возможности получать ренту в будущем — все меньше и меньше, поясняет он логику Минфина. «При цене нефти $55 за баррель денег ФНБ [ликвидной части] как раз хватает на три года», — уточняет экономист.",Экономика
"В принципе цена отсечения должна быть примерно такой, каким видится долгосрочный средний уровень нефтяных цен, считает Куликов. В таком случае в течение каких-то лет ФНБ будет пополняться, в другие — тратиться, но в среднем будет в балансе. Однако если есть цель именно увеличить объем ФНБ относительно текущих уровней, цена отсечения должна быть ниже долгосрочной ожидаемой цены, говорит экономист.",Экономика
"«На мой взгляд, уровень около $55 за баррель принесет примерную неизменность величины фонда, а уровень около $50 за баррель — его постепенное накопление на горизонте 4–5 лет», — отмечает Куликов.",Экономика
"Минфин мог бы рассмотреть идею возвращения к предыдущему подходу расчета базовой цены, который реализовывался с 2018-го до 2022 года, рассуждает Аблаев. В соответствии с прежним подходом в 2025 году цена отсечения могла бы составить $46,9, а к 2028 году увеличиться до $49,7, говорит эксперт.",Экономика
"Дополнительной модификацией бюджетного правила могло бы стать введение понятия базовых объемов добычи или экспорта нефти, которые соответствовали бы оценкам средних объемов в следующие 10–20 лет, предлагает Исаков.",Экономика
"Снижение цены отсечки по нефти будет означать увеличение чистых покупок Минфином валюты (или сокращение чистых продаж валюты) на 0,6–0,8% ВВП в год, что при прочих равных приведет к единоразовому ослаблению реального эффективного обменного курса рубля примерно на 6% в следующем году, прогнозирует главный экономист группы ВТБ Родион Латыпов. «Это окажет эффект на уровень цен, но не на постоянную инфляцию. Поэтому средне- и долгосрочный нетто-эффект строго дезинфляционный», — уверен он.",Экономика
"Рубль, несмотря на механизм бюджетного правила, который и вводился в том числе с целью сглаживания влияния колебаний нефтяных цен на обменный курс, «полностью не отвязался от нефти», и в реальном выражении продолжил следовать за нефтью, отмечает главный экономист «Т-инвестиций» Софья Донец. «Перестановка на более низкую базовую цену нефти вроде бы должна действовать в сторону ослабления рубля, но при этом структурно мы жили с разными ценами на нефть и разными вариациями правил, рубль как будто полностью не отвязывался от рыночной конъюнктуры и реагировал не столько на базовую цену нефти, а на фактическую», — считает она.",Экономика
"Минфин в 2023 году демонстрировал результаты расчетов, которые говорили о том, что без бюджетного правила траектория колебаний курса доллара к рублю в зависимости от изменений цены на нефть была очень резкой, а при его применении кривая более ровная. «Примерно 10% роста цен на нефть транслировалось в укрепление курса на 4,5% в течение трех месяцев [до введения бюджетного правила]. После начала действия бюджетного правила эта зависимость снизилась где-то в 2,5 раза», — подтверждал экономист ВШЭ Григорий Жирнов.",Экономика
"По мнению главного научного сотрудника Института Гайдара Сергея Дробышевского, напрямую увязывать возможное изменение базовой цены нефти и риски снижения курса рубля не стоит. «С учетом сужения рынка твердых валют после введения санкций в отношении Мосбиржи и Национального расчетного депозитария ценообразование на доллар находится под сильным влиянием разовых сделок и поведения отдельных крупных участников. Эти колебания могут быть сильнее потенциальных эффектов от изменения политики Минфина России в рамках следования бюджетному правилу», — поясняет экономист.",Экономика
"Снижение базовой цены нефти до $50 за баррель потребует снижения расходов на 2 трлн руб. в текущих условиях, что составляет порядка 1% ВВП, оценивает Исаков. «Вряд ли подстройка такого масштаба целесообразна за один бюджетный год, но вполне возможна, если поставить такую цель на 2028 год», — полагает он.",Экономика
"Согласно действующему закону о бюджете на 2025–2027 годы, расходы бюджета запланированы:",Экономика
"в 2025 году — на уровне 41,5 трлн руб.;
в 2026 году — 44 трлн руб.;
в 2027 году — 45,9 трлн руб.",Экономика
"Бюджет 2025–2027 годов структурно сбалансирован: в 2025 году в соответствии с формулой бюджетного правила общие расходы (41,5 трлн руб.) в точности должны быть равны сумме ненефтегазовых доходов (29,4 трлн руб.), базовых нефтегазовых доходов (то есть рассчитанных исходя из цены нефти $60 — 9,1 трлн руб.), расходов на обслуживание госдолга (3,2 трлн руб.) и разности между предоставлением и погашением внутригосударственных бюджетных и межгосударственных кредитов (минус 0,2 трлн руб.).",Экономика
"Впрочем, уменьшит ли государство расходы из-за снижения доходов — вопрос сложный, считает главный макроэкономист УК «Ингосстрах-Инвестиции» Антон Прокудин. «Явно снижать будут не закрытые статьи бюджета. А экономить на медицине, образовании, пенсиях нежелательно», — констатирует он.",Экономика
"Понижение цены отсечения может означать консолидацию бюджета через уменьшение реальных расходов, но только в случае, если бюджет не находит какой-то структурный источник новых ненефтегазовых доходов (таких как, например, налоговые изменения 2024 года), замечает Куликов.",Экономика
"В то же время Дробышевский считает, что в текущей ситуации пересмотр только базового уровня цен на нефть и сохранение действующей конструкции бюджетного правила «не окажут сильного влияния на предельный объем расходов федерального бюджета, так как нефтегазовые доходы уже не являются основной статьей доходов бюджета, а ненефтегазовые доходы продолжают расти в номинале». «Поэтому даже некоторое снижение общих расходов бюджета я бы не рассматривал как начало новой волны консолидации бюджета», — говорит он.",Экономика
"Потенциальное снижение цены отсечки в бюджетном правиле — это правильный шаг, который приведет к снижению уровня расходов на 0,6–0,8% ВВП в год и окажет дезинфляционный эффект, уверен Латыпов.",Экономика
"Всемирному банку следует пересмотреть списки, по которым классифицируются страны, и прекратить выдавать займы Китаю на правах «развивающейся страны», заявил министр финансов США Скотт Бессент, выступая в Институте международной торговли и финансов.",Экономика
"По мнению Бессента, относить Китай — вторую по величине экономику мира — к «развивающимся странам» «абсурдно» и «не имеет никакого оправдания». Это отвлекает ресурсы Всемирного банка от более приоритетных задач и препятствует развитию частных рынков, отметил он.",Экономика
"«Вместо этого Всемирный банк продолжает ежегодно кредитовать страны, которые соответствуют критериям, позволяющим им выйти из категории привлекающих кредиты государств», — сказал министр (цитата по сайту министерства).",Экономика
"Всемирный банк — это самая крупная международная финансовая организация, которая оказывает помощь развивающимся и бедным странам. Являясь специализированным учреждением ООН, банк работает в тесном сотрудничестве с Международным валютным фондом (МВФ). Группа объединяет 189 государств, головной офис находится в Вашингтоне.",Экономика
"Бессент подчеркнул, что Всемирному банку следует обратить внимание на валютную политику Китая, которую он назвал «искажающей» и «непрозрачной». Американский министр также указал, что текущая экономическая модель КНР ориентирована на экспорт, что вредит не только самому Пекину, но и всему миру.",Экономика
"По словам Бессента, администрация американского президента Дональда Трампа будет добиваться реформы не только во Всемирном банке, но и в МВФ. Обновление финансовых институтов позволит обеспечить более «устойчивую международную экономическую систему», которая будет способствовать развитию США и других стран. «Я приглашаю наших союзников сотрудничать с нами, пока мы восстанавливаем баланс международной финансовой системы», — заключил он.",Экономика
"






                    Трамп анонсировал снижение пошлин на китайские товары
                                    


Политика 


















",Экономика
"Китай стал членом МВФ и вошел в состав Всемирного банка в 1980 году. Старший управляющий директор Всемирного банка Аксель ван Тротсенбург называл Китай важным партнером, который оказывает поддержку странам со средним и низким уровнем дохода.",Экономика
"По данным Минфина Китая, в 2024 году ВВП страны составил 134,9 трлн юаней (около $18,5 трлн), увеличившись на 5%. На этом же уровне Китай запланировал рост экономики в 2025 году. При этом агентство Fitch прогнозирует, что соотношение госдолга Китая к ВВП в ближайшие несколько лет продолжит расти из-за торговой напряженности с США. По оценкам Fitch, дефицит бюджета КНР вырастет до 8,4% ВВП в 2025 году с 6,5% в 2024-м, а госдолг — до 68,3% ВВП в этом году с 60,9% в прошлом.",Экономика
"Московская программа реновации жилья, которая реализуется с 2017 года, признана лучшим проектом благоустройства городских пространств по версии премии «Инфрарос». Об этом рассказал министр столичного правительства, глава департамента градостроительной политики Владислав Овчинский. Вручение премий состоялось накануне, 22 апреля.",Экономика
"Премия «Инфрарос» выдается в рамках национального проекта «Инфраструктура для жизни», который объединяет основные направления государственной политики в области благоустройства, строительства и экологии на благо жителей страны. Среди номинаций премии — «Городская среда», «Умный город», «Устойчивое развитие», «Индустрия гостеприимства» и другие.",Экономика
"По мнению Овчинского, победа столичной программы реновации в одной из номинаций подчеркивает актуальность и значимость усилий по созданию комфортной городской среды для москвичей. «Эта премия также служит стимулом для дальнейшего развития инициатив, направленных на улучшение качества жизни в столице, — добавил он. — Программа реновации — неотъемлемая часть градостроительной политики Москвы, которая нацелена на создание эффективного и успешного современного города».",Экономика
"В рамках программы реновации в Москве планируется переселить около 1 млн жителей из почти 5,2 тыс. устаревших домов в современные новые ЖК, соответствующие всем современным стандартам жилья. Всего с начала реализации программы и по итогам первого квартала 2025 года в разных районах города возвели 378 новых домов. В рамках благоустройства и озеленения придомовой территории рядом с ними высадили свыше 10 тыс. деревьев и 230 тыс. кустарников. Всего же в рамках программы реновации благоустройство затронет более 2 тыс. га придомовой территории.",Экономика
"Структуры, связанные с «Севергрупп» Алексея Мордашова, купили долю в сети строительных гипермаркетов Obi у группы «Синдика». Об сообщает издание Shopper’s со ссылкой на трех консультантов, осведомленных о сделке от топ-менеджеров Obi и арендодателей сети. Информацию подтвердили источники «Коммерсанта» на рынке.",Бизнес
"Сделка будет многоэтапной, в конечном итоге связанные с «Севергрупп» структуры купят ретейлера полностью, сказали двое из собеседников Shopper’s. В дальнейшем, по их информации, этот бизнес войдет в состав «Ленты» (ее основной владелец — «Севергрупп»).",Бизнес
"Президент «Синдики» Олег Эскиндаров рассказал “Коммерсанту”, что 25% в OBI проданы новому стратегическому инвестору, не раскрыв имя покупателя и деталей сделки.        

    





                    На Ozon появятся товары из OBI на фоне споров за бренд
                                    


Технологии и медиа 


















",Бизнес
"После начала специальной военной операции на Украине OBI GmbH объявила об уходе из России и закрыла магазины сети в стране. В апреле 2022-го компания передала свой российский бизнес в управление Борису Любошицу, основателю консалтинговой компании «Аудит груп» и юридического агентства «Сезар консалтинг». Позднее появилась информация, что OBI завершила сделку по продаже шести юридических лиц своей российской сети. Контрольный пакет акций (60%) был передан бизнесмену Йозефу Лиокумовичу, а еще 40% — группе инвестиционно-строительных компаний MAX. В конце апреля 2022 года магазины возобновили работу. После владельцы компании несколько раз менялись, и весной 2023-го им стало АО «Аллонж». Его связывали с группой «Синдика», отмечает Shopper’s.",Бизнес
"В конце апреля 2024 года по 24,99% долей в трех из пяти юрлиц сети — ООО «Оби Франчайзинговый центр» (основное юрлицо), ООО «Сделай своими руками Северо-Запад» и ООО «Сделай своими руками» приобрело ООО «Гермес», свидетельствуют данные ЕГРЮЛ. Единственный владелец «Гермес» — Владимир Захватошин.",Бизнес
"У АО «Аллонж» осталось по 75,01% долей в перечисленных выше юрлицах а также 100% в ООО «Оби прямой импорт и поставки» и 58% — в ООО «Сделай своими руками — Казань» (еще 42% — у «Оби Франчайзинговый центр»).",Бизнес
"ООО «Гермес» было зарегистрировано 26 марта 2025 года в Санкт-Петербурге, основное направление его деятельности — оптовая торговля продуктами питания, напитками и табачными изделиями.",Бизнес
"Forbes оценивает состояние Мордашова и его семьи в $28,6 млрд.",Бизнес
"О том, что «Магнит» договорился о приобретении «контрольного пакета» в бизнесе «Азбуки вкуса» (операционная компания — ООО «Городской супермаркет»), РБК рассказали три источника, знакомых с переговорами. По информации собеседников, в сделку вошли магазины ретейлера в Москве и Санкт-Петербурге, пять фабрик-кухонь, обслуживающих столицы, а также три распределительных центра.",Бизнес
В «Магните» и «Азбуке вкуса» от комментариев отказались.,Бизнес
"Информация о потенциальной продаже «Азбуки вкуса» ходила по рынку несколько лет, в числе интересантов фигурировали «Яндекс» и «Севергрупп» Алексея Мордашова, напоминает гендиректор «INFOLine-Аналитики» Михаил Бурмистров. ",Бизнес
"О том, что «Яндекс» ведет переговоры по покупке сети премиальных супермаркетов, сообщалось летом 2021 года: целью сделки, которая так и не состоялась, могла быть синергия с сервисом «Яндекс.Лавка». Покупкой «Азбуки вкуса» интересовалась и «Севергрупп»: сначала в 2019 году, когда заходила на рынок ретейла через покупку торговой сети «Лента», затем в феврале 2025 года, сообщали «Ведомости». По данным источников газеты, «Севергрупп» рассматривала покупку всего бизнеса сети, а владельцы ретейлера рассчитывали выручить от продажи около 40 млрд руб. Но условия, которые предложил «Магнит», оказались для владельцев «Азбуки вкуса» более «комфортными», чем предложение «Севергрупп», говорит один из собеседников РБК, близкий к одной из сторон.",Бизнес
"Гендиректор «Азбуки вкуса» Денис Сологуб информацию о переговорах с «Яндексом» в конце 2021 года называл слухами, которые появились на фоне стратегического партнерства с компанией по экспресс-доставке. Он отмечал, что в структуре владельцев «Азбуки вкуса» есть фонды, для которых вопрос монетизации актива актуален. Но для других партнеров—основателей сети вопрос полной продажи бизнеса, по словам Сологуба, никогда не стоял: «Для них эта компания — некий смысл жизни, как бы странно это ни звучало в нашем бездушном мире».",Бизнес
"Стоимость контрольного пакета «Азбуки вкуса», может составлять 30-35 млрд руб. (при выручке ретейлера на уровне 100 млрд руб. по итогам 2024 года), оценивает гендиректор «INFOLine-Аналитики» Бурмистров. Схожую оценку дает исполнительный директор Департамента анализа финансовых рынков Газпромбанка Марат Ибрагимов. По его мнению, «Магнит» оценил сеть премиальных супермаркетов на уровне текущих мультипликаторов крупнейших публичных розничных компаний, то есть 3.5х EV/EBITDA (отношение стоимости компании к прибыли до вычета расходов). С учетом финансовых показателей «Азбуки вкуса» это транслируется в 35 млрд руб. «Это очень привлекательная цена. Особенно с учетом того, что публичные аналоги торгуются на своих исторических минимумах», — добавил Ибрагимов.",Бизнес
"Сеть основали в 1997 году бизнесмены Максим Кощеенко, Олег Лыткин, Сергей Верещагин и Олег Трыкин. Двое из них — Верещагин и Трыкин — вышли из бизнеса в 2012 году.",Бизнес
"Среди акционеров «Азбуки вкуса» также были экс-владельцы Экспобанка Андрей Вдовин, Кирилл Якубовский, Павел Масловский и Питер Хамбро, которые приобрели 30% акций в 2008 году. В 2014 году Якубовский продал долю в кипрской V.M.H.Y. Holdings Ltd., через которую владел около 11% ретейлера, своим партнерам по Экспобанку. Сделку, как сообщали источники «Ведомостей», профинансировали компания Invest AG совладельцев Evraz Александра Абрамова и Александра Фролова и основанная Романом Абрамовичем Millhouse. А уже в 2016 году Invest AG и Millhouse получили 34% акций «Азбуки вкуса» — этот пакет был заложен по кредиту, взятому Вдовиным и партнерами для выкупа доли Якубовского. В апреле этого года суд приговорил Якубовского к восьми годам колонии по делу о хищении $125 млн инвесторов.",Бизнес
"Арбитражный суд Москвы признал банкротом V.M.H.Y. Holdings, которая по-прежнему владеет 10,64% «Азбуки вкуса». В отношении должника введено конкурсное производство. В реестр попали требования кредитора — «М2М прайвет банка» — в лице его конкурсного управляющего Агентства по страхованию вкладов. Официальная позиция АСВ — будет ли оно претендовать на долю в сети — пока не известна.",Бизнес
"По состоянию на декабрь 2021 года Кощеенко и Лыткин совокупно владели 42,5% «Азбуки вкуса», у фондов Invest AG и Millhouse было 41,1%, еще 12% — у кипрской VMHY и 4,4% — у менеджмента компании. В начале 2024 года стало известно, что из бизнеса «Азбуки вкуса» вышли Александр Абрамов и Александр Фролов. О готовящемся выходе связанных с бизнесменами структур из капитала «Азбуки Вкуса» компания предупредила в феврале — к началу апреля того же года сделка была закрыта. Новым акционером и инвестором компании стало АО «Бавэро Групп». Бенефициары этой зарегистрированной в 2023 году в Перми компании не раскрываются, связаться с АО на момент публикации не удалось.",Бизнес
"Сеть «Азбука вкуса», как описывал Forbes, была первым в России «супермаркетом для богатых». Основатели сети начинали бизнес в 1991 году с двух ларьков в Столешниковом переулке, где торговали сигаретами, зажигалками, шоколадками и прочими мелкими товарами. Затем дело расширилось — появилось два стационарных павильона с более широким ассортиментом: там продавались в том числе французский текстиль, аудио- и видеопродукция. Но в итоге партнеры решили остановиться на продуктах питания, а павильоны получили название «Деликатесы».",Бизнес
"Первый супермаркет «Азбука вкуса» открылся в 1997 году на Павелецкой. «Нередко к нашему магазину подъезжал Mercedes, из которого выходили лихие ребята в малиновых пиджаках», — описывал первых клиентов бывший гендиректор «Азбуки вкуса» Владимир Садовин. От покупателей, по его словам, не было отбоя, потому что «Азбука вкуса» — это было круто».",Бизнес
"Сейчас большинство магазинов «Азбуки вкуса» работает в Москве, сеть также представлена на рынке Подмосковья и в Санкт-Петербурге. Всего у компании 170 магазинов, большая часть — супермаркеты под брендом «Азбука вкуса», также минимаркеты «АB Daily». Торговая сеть также развивает интернет-магазин и собственное производство продуктов и полуфабрикатов. Помимо фабрик-кухонь, у компании есть кофейный цех.",Бизнес
"Выручка ООО «Городской Супермаркет» в 2024 году составила 101,2 млрд руб. (+17,3% год-к-году), чистая прибыль выросла в 4,5 раза за прошлый год — до 3,6 млрд руб. Сопоставимые продажи у «Азбуки вкуса» в 2024 году показали рост на 16%, оценивает Бурмистров.",Бизнес
"До 2018 года основным владельцем «Магнита» был ее основатель — Сергей Галицкий. В феврале 2018-го, 29,1% компании выкупил ВТБ и затем перепродал часть пакета инвестиционной группе «Марафон» Александра Винокурова и Сергея Захарова. К 2021-ому, «Марафон» стал основным акционером группы. За последние годы «Магнит» активно развивался за счет сделок M&A: в 2021-ом была выкуплена группа «Дикси», в 2023-ем — марктеплейс KazanExpress (на его базе теперь работает «Магнит Маркет»), в 2024-ом — крупнейшая на Дальнем Востоке розничная сеть «Самбери». По итогам 2024-го, «Магнит» занимает 13,2% российского розничного рынка (у X5 — 15,6%), в портфеле было 31 483 магазина (общая площадь — 10,934 тыс кв.м.), 51 распределительный центр.
Чистая розничная выручка — 3,018 трлн руб. (+20,3% год-к-году), EBITDA — 171,9 млрд руб. (+3,4%), чистый долг — 252,8 млрд руб. (+52,2%), долг/EBITDA — 1,5х (+0,5х), CAPEX — 160,5 млрд руб. (+118,6%). В самой компании рост капзатрат, в комментариях к отчетности, объяснили «существенным обновлением парка грузовых автомобилей, а также ускорением программ развития и редизайна».",Бизнес
